algorithm,noise_std,packet_error_rate,condition,metric,clean_mean,degraded_mean,abs_change,rel_change_pct,clean_var,degraded_var,var_ratio
DoubleDQN,0.25,0.4,n0.25_p0.4,mean_reward,-79.72700722222221,-107.11311111111111,-27.386103888888897,34.34984560822145,3129.5689672433973,1263.5772256131902,0.4037543952022826
DoubleDQN,0.25,0.4,n0.25_p0.4,collision_rate,10.555555555555555,30.555555555555554,20.0,189.47368421052633,112.96296296296296,130.74074074074076,1.1573770491803281
DoubleDQN,0.25,0.4,n0.25_p0.4,collisions_per_ep,0.10555555555555556,0.5944444444444444,0.4888888888888889,463.1578947368421,0.011296296296296296,0.10507407407407407,9.301639344262295
DoubleDQN,0.25,0.4,n0.25_p0.4,iala_violations,0.0,64.91666666666667,64.91666666666667,,0.0,184.3647777777778,
DoubleDQN,0.25,0.4,n0.25_p0.4,cte_mean,43.248091666666674,43.64230388888888,0.3942122222222082,0.9115135651778272,1800.452344463412,334.01697043154394,0.18551836234859684
DoubleDQN,0.25,0.4,n0.25_p0.4,dropped_frames,0.0,20.400000000000002,20.400000000000002,,0.0,8.100000000000001,
DoubleDQN,0.25,0.4,n0.25_p0.4,docking_accuracy,0.0,11.053357272727274,11.053357272727274,,0.0,5.9586953416281006,
DoubleDQN,0.25,0.4,n0.25_p0.4,optimality_ratio,1.5990311111111108,4.6423736363636365,3.043342525252526,190.32415968053388,2.063202262394074,2.9217399509752067,1.416119012774304
DoubleDQN,0.25,0.4,n0.25_p0.4,mean_steps,48.06666666666666,52.56666666666666,4.5,9.361997226074896,104.88444444444444,44.784444444444446,0.4269884317132082
DuelingDQN,0.0,0.2,n0.0_p0.2,success_rate,41.666666666666664,29.444444444444443,-12.222222222222221,-29.333333333333332,541.1111111111111,384.0740740740741,0.7097878165639973
DuelingDQN,0.0,0.2,n0.0_p0.2,mean_reward,-37.351388888888884,-81.09112333333333,-43.739734444444444,117.10336816271895,2240.783101806199,2073.212160306431,0.9252176877964243
DuelingDQN,0.0,0.2,n0.0_p0.2,collision_rate,18.888888888888886,25.555555555555554,6.666666666666668,35.29411764705883,309.62962962962956,478.51851851851825,1.545454545454545
DuelingDQN,0.0,0.2,n0.0_p0.2,collisions_per_ep,0.18888888888888888,0.5,0.3111111111111111,164.7058823529412,0.030962962962962963,0.4431111111111111,14.311004784688995
DuelingDQN,0.0,0.2,n0.0_p0.2,iala_violations,0.0,0.49444444444444446,0.49444444444444446,,0.0,0.023296296296296294,
DuelingDQN,0.0,0.2,n0.0_p0.2,cte_mean,14.96965166666667,43.037333888888895,28.067682222222224,187.49723004391143,299.80448756655886,1092.1033500330245,3.6427184892973603
