config_id,algorithm,noise_std,packet_error_rate,seed,env_seed,phase,episode,reward,success,steps,invalid,revisit,route_cost,optimal_cost,excess_cost,optimality_ratio,route_risk,route_difficulty,route_distance,collisions,collision_flag,cte_mean,iala_violations,dropped_frames,docking_accuracy,lane,goal_lane,start,goal,terminated,truncated
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,102,10.5306,1,60,1,40,337.25,77.19,260.06,4.3691,3.069,6.563,2001,0,0,30.6177,53,30,11.5939,L08,L08,L08_WP007,L08_WP020,1,0
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,103,-181.1174,0,60,0,56,284.12,131.15,,,3.562,8.687,1841.99,2,1,12.2108,54,24,,L02,L08,L02_WP003,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,104,-127.7792,0,60,0,52,308.81,110.55,,,4.03,6.241,1983.8,0,0,9.961,65,25,,L02,L01,L02_WP007,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,105,-164.6431,0,60,2,43,309.84,81.25,,,2.865,8.672,1894.72,1,1,35.6348,46,20,,L08,L01,L08_WP012,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,106,-168.0246,0,60,4,49,311.21,87.36,,,3.325,6.281,1892.87,0,0,131.3071,46,26,,L08,L01,L08_WP011,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,107,79.033,1,8,0,0,64.95,64.95,0,1,0.438,1.128,420.15,1,1,10.0131,4,3,9.3587,L02,L08,L02_WP016,L08_WP020,1,0
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,108,-137.5505,0,60,1,55,316.22,43.51,,,3.647,8.577,1946.24,0,0,12.623,45,24,,L02,L08,L02_WP020,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,109,-224.1782,0,60,8,40,310.79,51.91,,,2.925,6.736,1864.9,2,1,58.3318,31,28,,L08,L01,L08_WP017,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,110,-190.8352,0,60,2,49,304.59,81.25,,,2.926,6.762,1971.33,0,0,253.7623,51,26,,L08,L01,L08_WP012,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,111,-168.3397,0,60,1,52,310.64,39.27,,,2.982,9.04,1826.13,0,0,144.2128,56,28,,L02,L01,L02_WP021,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,112,110.913,1,5,0,3,24.55,5.73,18.82,4.2845,0.335,0.704,156.67,0,0,17.5453,6,2,2.6684,L02,L02,L02_WP021,L02_WP022,1,0
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,113,-137.5188,0,60,2,55,280.57,142.16,,,3.839,11.075,1785.89,0,0,8.4623,56,27,,L02,L01,L02_WP001,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,114,-168.7842,0,60,4,51,302.35,106.95,,,3.595,6.924,1899.8,0,0,97.2508,64,13,,L08,L02,L08_WP008,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,115,-155.7173,0,60,1,51,299.92,33.54,,,3.423,8.282,1839.13,0,0,100.5954,49,20,,L02,L01,L02_WP022,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,116,-131.9621,0,60,1,49,332.67,105.45,,,3.206,7.717,1994.81,0,0,9.1359,51,23,,L08,L08,L08_WP002,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,117,-144.0638,0,60,0,52,370.53,56.66,,,4.726,6.513,2288.96,0,0,45.8216,74,27,,L02,L02,L02_WP011,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,118,56.7055,1,21,0,13,115.34,59.28,56.06,1.9457,1.235,3.327,693.57,1,1,8.7735,6,12,10.8202,L02,L08,L02_WP017,L08_WP020,1,0
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,119,-145.6341,0,60,0,50,330.18,60.23,,,3.266,8.011,2037.34,0,0,111.373,54,26,,L08,L02,L08_WP016,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,120,-186.0433,0,60,1,52,356.71,35.29,,,3.356,7.12,2157.51,1,1,132.7347,42,27,,L08,L02,L08_WP020,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,121,-154.0818,0,60,2,50,323.81,92.37,,,3.51,7.538,1963.14,0,0,118.1528,57,21,,L08,L01,L08_WP010,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,122,-162.3088,0,60,0,53,347.07,66.48,,,3.018,7.888,2025,0,0,162.1111,62,20,,L08,L02,L08_WP015,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,123,-146.1447,0,60,3,51,305.52,98.5,,,4.003,9.376,1906.14,0,0,22.0661,47,25,,L02,L02,L02_WP003,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,124,-137.3069,0,60,2,50,281.78,71.07,,,2.642,5.603,1779.06,0,0,54.9747,57,27,,L02,L01,L02_WP015,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,125,-134.2098,0,60,0,55,347.37,140.74,,,3.269,8.206,2235.67,0,0,8.3481,55,23,,L08,L02,L08_WP002,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,126,-169.2423,0,60,2,50,268.56,37.53,,,3.816,5.602,1769.86,0,0,176.6146,58,23,,L02,L02,L02_WP015,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,127,-143.6856,0,60,3,51,304.55,105.81,,,4.241,7.694,1895.6,0,0,54.6291,58,25,,L02,L01,L02_WP008,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,128,-280.6885,0,60,4,47,352.45,42.09,,,3.129,7.449,2139.87,4,1,103.2494,45,19,,L08,L02,L08_WP019,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,129,-128.4991,0,60,0,53,308.56,109.66,,,4.175,6.098,1986.8,0,0,8.7394,45,27,,L02,L08,L02_WP007,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,2,44,train,130,-144.4882,0,60,2,51,344.47,121.88,,,3.271,8.024,2162.71,0,0,18.7504,61,28,,L08,L01,L08_WP005,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,1,-252.4452,0,60,15,32,492.9,30.54,,,5.382,7.418,3060.22,0,0,241.6927,80,19,,L02,L02,L02_WP016,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,2,-344.8672,0,60,31,20,176.4,106.54,,,1.602,3.613,1039.18,4,1,37.3876,31,27,,L02,L01,L02_WP008,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,3,-475.3845,0,60,26,26,174.88,90.79,,,1.758,4.387,1038.4,10,1,75.2882,30,26,,L02,L08,L02_WP012,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,4,-190.5813,0,60,18,32,239.78,108.66,,,2.056,5.725,1423.05,0,0,8.895,35,20,,L08,L02,L08_WP007,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,5,-199.6834,0,60,18,38,250.88,93.58,,,2.058,7.083,1292.11,0,0,13.3008,36,20,,L02,L02,L02_WP003,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,6,-193.2132,0,60,16,35,283.67,81.42,,,2.373,6.525,1687.84,0,0,57.5819,51,33,,L08,L01,L08_WP011,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,7,-582.0084,0,60,21,29,237.95,124.51,,,2.156,5.616,1345.54,15,1,15.0395,40,22,,L02,L01,L02_WP004,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,8,-222.61,0,60,19,32,258.94,143.2,,,2.101,6.178,1585.95,1,1,9.3301,43,17,,L08,L02,L08_WP001,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,9,112.2936,1,2,0,0,35.82,35.82,0,1,0.091,0.335,232.96,0,0,10.4533,0,0,4.529,L08,L02,L08_WP020,L02_WP022,1,0
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,10,-553.7191,0,60,12,38,281.16,106.54,,,2.618,6.457,1619.18,15,1,21.67,53,19,,L02,L01,L02_WP008,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,11,-168.9631,0,60,5,52,294.69,46.87,,,2.505,8.433,1716.19,0,0,72.2411,51,28,,L02,L08,L02_WP021,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,12,-827.6472,0,60,8,45,297.24,39.55,,,2.941,7.487,1740.19,26,1,76.0334,57,28,,L02,L02,L02_WP014,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,13,-302.3941,0,60,7,43,281.15,61.97,,,2.423,7.792,1643.3,6,1,57.4285,37,18,,L02,L08,L02_WP018,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,14,-148.3063,0,60,4,53,302.52,96.98,,,2.195,8.158,1887.37,0,0,9.299,58,18,,L08,L01,L08_WP008,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,15,-142.103,0,60,2,56,311.72,66.31,,,2.259,8.477,1954.81,0,0,9.3833,55,19,,L08,L08,L08_WP008,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,16,-377.3578,0,60,1,50,369.92,78.67,,,3.253,9.606,1961.32,9,1,47.9985,62,29,,L02,L02,L02_WP006,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,17,-147.2658,0,60,2,57,355.25,135.45,,,2.958,10.701,1783.83,0,0,8.8353,58,23,,L02,L08,L02_WP003,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,18,-310.2581,0,60,44,10,89.83,73.84,,,0.688,2.391,492.2,0,0,126.3145,9,25,,L02,L02,L02_WP007,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,19,-1534.6392,0,60,0,59,311.4,138.52,,,2.04,8.07,2046.4,56,1,8.5089,55,22,,L08,L02,L08_WP002,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,20,-896.4573,0,60,2,45,354.47,61.97,,,3.638,8.149,2076.58,28,1,217.7611,60,20,,L02,L08,L02_WP018,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,21,-150.7311,0,60,3,53,326.85,87.38,,,2.482,9.008,1754.48,0,0,46.7473,64,32,,L02,L02,L02_WP004,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,22,-142.9059,0,60,2,57,311.46,146.88,,,2.03,8.004,1787.07,0,0,9.5012,60,25,,L02,L08,L02_WP001,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,23,-344.1441,0,60,0,55,304.62,76.78,,,2.848,7.252,1836.09,8,1,72.1679,58,22,,L02,L08,L02_WP015,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,24,-131.353,0,60,0,52,344.13,115.59,,,2.916,9.531,2023.69,0,0,9.3146,60,19,,L08,L01,L08_WP005,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,25,-135.6348,0,60,1,54,319.27,126.34,,,2.31,8.639,1989.05,0,0,9.2704,63,36,,L08,L02,L08_WP004,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,26,-142.3703,0,60,1,56,367.91,50.75,,,3.55,10.068,1994.79,0,0,8.747,50,24,,L08,L08,L08_WP011,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,27,-131.1954,0,60,0,54,326.47,121.19,,,2.37,8.762,2022.72,0,0,8.7752,62,20,,L08,L01,L08_WP004,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,28,50.7764,1,45,0,36,219.95,44.36,175.59,4.9583,2.276,4.965,1400.82,0,0,9.8579,53,20,0.2781,L02,L02,L02_WP013,L02_WP022,1,0
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,29,-855.1516,0,60,3,52,434.76,51.95,,,3.043,8.604,2649.1,28,1,9.0188,37,25,,L08,L02,L08_WP017,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,30,-137.4837,0,60,1,56,319.64,108.66,,,2.286,8.639,1988.88,0,0,8.906,52,21,,L08,L02,L08_WP007,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,31,-149.451,0,60,2,55,316.85,130.71,,,2.16,8.125,1786.75,0,0,42.6792,46,22,,L02,L01,L02_WP003,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,32,-164.6413,0,60,0,52,316.6,25.52,,,3.566,7.338,1988.6,0,0,206.2926,57,27,,L02,L02,L02_WP017,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,33,-163.396,0,60,1,54,288.24,22.03,,,2.85,5.961,2016.9,1,1,27.4649,53,23,,L08,L08,L08_WP016,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,34,-151.3463,0,60,2,55,296.8,37.13,,,2.258,6.84,1816.95,0,0,49.2021,47,23,,L02,L01,L02_WP022,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,35,-238.8879,0,60,3,47,312.64,50.75,,,2.386,7.764,1926.33,3,1,127.7686,54,19,,L08,L08,L08_WP011,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,36,-156.0666,0,60,2,49,318.19,43.91,,,2.908,8.34,1959.58,0,0,130.8329,58,16,,L08,L08,L08_WP012,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,37,-140.5671,0,60,2,54,317.97,109.5,,,2.283,8.462,1955.22,0,0,9.0704,55,30,,L08,L01,L08_WP006,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,38,-136.5932,0,60,1,52,300.32,25.52,,,2.58,7.29,1841.68,0,0,14.7643,59,27,,L02,L02,L02_WP017,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,39,50.0871,1,40,1,30,200.99,44.36,156.63,4.5309,1.813,5.299,1214.38,0,0,9.9825,45,14,6.1324,L02,L02,L02_WP013,L02_WP022,1,0
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,40,7.8363,1,55,3,44,261.04,20.1,240.94,12.9871,2.674,6.735,1616.41,0,0,31.5236,50,17,10.0594,L02,L02,L02_WP018,L02_WP022,1,0
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,41,-147.83,0,60,3,54,341.5,99.75,,,2.768,9.725,1753.83,0,0,10.1721,56,27,,L02,L02,L02_WP002,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,42,-142.946,0,60,3,52,290.79,61.97,,,2.795,6.913,1777.38,0,0,16.9296,52,22,,L02,L08,L02_WP018,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,43,-130.5991,0,60,0,52,340.22,141.62,,,2.98,9.258,1843.06,0,0,8.6202,51,22,,L02,L08,L02_WP002,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,44,-327.7662,0,60,21,31,239.13,69.05,,,2.224,5.801,1521.01,4,1,132.7123,44,25,,L08,L01,L08_WP013,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,45,-146.6289,0,60,4,51,309.2,78.83,,,2.201,8.008,1889.74,0,0,9.4604,49,21,,L08,L08,L08_WP006,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,46,-188.8635,0,60,2,44,316.12,16.13,,,2.787,8.108,1959.11,0,0,262.6563,59,25,,L08,L08,L08_WP017,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,47,-322.1893,0,60,2,42,303.44,76.68,,,2.643,7.871,1778.72,7,1,187.1425,58,28,,L02,L01,L02_WP014,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,48,-133.4417,0,60,2,49,295.79,142.14,,,2.935,7.479,1775.43,0,0,9.6167,56,23,,L02,L01,L02_WP001,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,49,-145.8166,0,60,2,55,334.03,135.45,,,2.536,8.909,1785.66,0,0,27.8592,63,24,,L02,L08,L02_WP003,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,50,-143.3248,0,60,3,52,313.05,96.98,,,2.287,8.274,1921.65,0,0,13.5345,51,25,,L08,L01,L08_WP008,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,51,-154.0114,0,60,7,46,285.3,91.9,,,2.643,6.767,1795.27,0,0,8.8145,50,27,,L08,L01,L08_WP009,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,52,-142.4075,0,60,3,50,292.71,52.24,,,2.867,7.865,1772.6,0,0,45.4558,42,27,,L02,L01,L02_WP019,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,53,-152.8502,0,60,3,55,266.93,51.95,,,2.668,5.38,1949.73,0,0,51.2329,53,26,,L08,L02,L08_WP017,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,54,-132.95,0,60,2,48,303.24,120.54,,,3.627,7.462,1934.86,0,0,9.4845,58,25,,L02,L08,L02_WP006,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,55,-132.0041,0,60,1,48,326.61,108.66,,,2.968,7.572,2001.44,0,0,11.1183,53,27,,L08,L02,L08_WP007,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,56,82.4944,1,20,0,18,102.24,10.35,91.89,9.8783,0.763,2.399,626.6,0,0,9.3846,18,14,5.4085,L02,L02,L02_WP020,L02_WP022,1,0
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,57,-153.5962,0,60,1,55,327.41,57.38,,,3.478,6.012,1998.76,0,0,75.5208,47,21,,L08,L01,L08_WP015,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,58,-131.0257,0,60,1,50,314.11,105.01,,,2.535,7.9,1812.67,0,0,8.8597,54,19,,L02,L02,L02_WP001,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,59,-198.6387,0,60,5,50,272.98,26.71,,,2.675,5.675,1879.59,2,1,14.5803,43,29,,L08,L08,L08_WP015,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,60,-326.9174,0,60,54,5,33.99,133.37,,,0.204,0.807,204.81,0,0,21.9257,8,18,,L08,L01,L08_WP002,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,61,108.8055,1,7,0,4,36.52,5,31.52,7.304,0.289,0.941,219.21,0,0,26.6991,4,4,1.6258,L02,L02,L02_WP021,L02_WP022,1,0
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,62,-156.7458,0,60,7,47,298.5,126.34,,,2.519,7.181,1794.3,0,0,9.0529,37,22,,L08,L02,L08_WP004,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,63,-144.7843,0,60,1,50,343.23,86.3,,,3.3,9.139,1992.11,0,0,22.9934,54,23,,L08,L01,L08_WP010,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,64,-155.6427,0,60,1,52,330.98,86.3,,,2.695,8.143,1994.12,0,0,98.5707,54,21,,L08,L01,L08_WP010,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,65,-172.6615,0,60,5,42,312.16,26.71,,,2.937,6.343,2074.84,1,1,79.8105,59,27,,L08,L08,L08_WP015,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,66,-142.7022,0,60,1,50,292.9,16.13,,,2.966,6.279,2011.82,0,0,88.4694,63,24,,L08,L08,L08_WP017,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,67,-162.3338,0,60,2,48,322.43,50.75,,,3.16,8.986,1976.24,1,1,13.2173,51,24,,L08,L08,L08_WP011,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,68,-1.9153,1,57,3,52,287.29,10.65,276.64,26.9756,2.799,8.12,1863.02,0,0,8.9114,49,22,15.1799,L08,L08,L08_WP018,L08_WP020,1,0
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,69,115.0719,1,2,0,0,10.35,10.35,0,1,0.07,0.293,62.69,0,0,10.0871,1,2,4.2471,L02,L02,L02_WP020,L02_WP022,1,0
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,70,-131.5812,0,60,2,52,175.88,41.87,,,2.837,8.163,959.93,0,0,40.2828,0,22,,L02,L08,L02_WP022,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,71,-133.3107,0,60,1,53,308.9,124.51,,,3.262,7.629,1952.29,0,0,8.2551,54,31,,L02,L01,L02_WP004,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,72,-245.9076,0,60,1,41,299.28,136.88,,,2.88,7.306,1813.34,5,1,8.7542,50,23,,L02,L01,L02_WP002,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,73,-132.0876,0,60,1,49,294.97,72.04,,,3.092,7.739,1825.92,0,0,18.0691,44,24,,L02,L01,L02_WP015,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,74,99.9062,1,9,0,7,45.84,5,40.84,9.168,0.33,1.09,281.99,0,0,18.6194,9,4,7.2269,L02,L02,L02_WP021,L02_WP022,1,0
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,75,-148.6377,0,60,0,48,303.84,96.02,,,3.135,7.248,1864.25,1,1,9.4618,53,11,,L02,L08,L02_WP011,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,76,-130.273,0,60,1,50,305.73,99.75,,,2.699,7.432,1807.32,0,0,8.5919,48,21,,L02,L02,L02_WP002,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,77,-266.6014,0,60,3,47,336.57,79.73,,,3.049,7.892,2089.25,5,1,10.4884,55,28,,L08,L02,L08_WP012,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,78,-147.2713,0,60,1,51,320.34,97.05,,,3.002,8.714,1806.84,0,0,119.573,52,22,,L02,L01,L02_WP010,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,79,-148.1932,0,60,0,54,292.64,67.39,,,3.196,7.115,1848.81,0,0,64.558,46,24,,L02,L08,L02_WP017,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,80,-136.3506,0,60,1,50,319.45,130.71,,,2.661,8.172,1811.27,0,0,20.9611,56,21,,L02,L01,L02_WP003,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,81,-163.1026,0,60,3,45,331.11,120.74,,,3.237,8.047,1927.96,1,1,9.4582,48,18,,L08,L02,L08_WP005,L02_WP022,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,82,-146.0535,0,60,3,54,325.32,146.88,,,2.416,8.694,1755.13,0,0,8.26,44,27,,L02,L08,L02_WP001,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,83,-141.0457,0,60,0,48,312.48,46.8,,,3.139,7.078,2041.29,0,0,124.4943,49,22,,L08,L01,L08_WP017,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,84,-163.2103,0,60,1,57,314.39,10.65,,,3.07,8.886,2035.33,1,1,9.3417,47,26,,L08,L08,L08_WP018,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,85,-145.3697,0,60,1,53,326.17,50.75,,,2.905,8.629,1991.35,0,0,87.5818,59,19,,L08,L08,L08_WP011,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,86,-256.6931,0,60,3,51,281.63,62.65,,,3.047,7.234,1752.09,4,1,83.6559,57,21,,L02,L01,L02_WP017,L01_WP006,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,87,-144.3,0,60,2,55,337.21,141.62,,,2.59,9.261,1785.38,0,0,12.7445,49,22,,L02,L08,L02_WP002,L08_WP020,0,1
DoubleDQN_n0.1_p0.4,DoubleDQN,0.1,0.4,3,45,train,88,-362.8339,0,60,19,33,227.39,78.83,,,1.614,5.395,1392.75,6,1,74.076,34,21,,L08,L08,L08_WP006,L08_WP020,0,1
